customer_id,txn_ts,amount,currency,merchant_cat,channel,country,is_chargeback
231,2024-01-03,72.32,USD,electronics,online,US,False
231,2024-01-01,83.86,USD,entertainment,pos,UK,False
231,2024-01-06,71.9,USD,entertainment,online,RU,False
231,2024-01-05,31.67,USD,grocery,atm,US,False
231,2024-01-01,43.83,USD,crypto,atm,UK,True
231,2024-01-14,319.84,USD,travel,online,RU,False
231,2024-01-09,145.47,USD,entertainment,online,RU,False
231,2024-01-02,343.19,USD,entertainment,online,RU,False
231,2024-01-08,29.3,USD,crypto,online,SG,True
231,2024-01-04,50.82,USD,travel,online,IN,False
231,2024-01-02,77.44,USD,travel,atm,NG,False
231,2024-01-06,91.15,USD,electronics,atm,UK,False
231,2024-01-02,47.61,USD,gambling,online,UK,False
231,2024-01-04,59.36,USD,entertainment,pos,DE,False
231,2024-01-05,65.63,USD,entertainment,atm,NG,False
231,2024-01-18,42.39,USD,electronics,atm,US,False
231,2024-01-14,33.29,USD,travel,pos,SG,False
231,2024-01-10,87.88,USD,entertainment,online,UK,False
231,2024-01-01,56.96,USD,gambling,pos,SG,False
231,2024-01-09,60.74,USD,crypto,atm,IN,False
231,2024-01-02,143.16,USD,grocery,online,NG,False
231,2024-01-10,148.58,USD,gambling,pos,DE,False
231,2024-01-05,55.94,USD,entertainment,pos,RU,False
231,2024-01-05,21.42,USD,entertainment,atm,NG,False
231,2024-01-07,35.47,USD,electronics,online,SG,False
231,2024-01-06,38.56,USD,crypto,pos,NG,False
231,2024-01-03,103.65,USD,gambling,pos,NG,False
232,2024-01-15,14.51,USD,travel,online,DE,False
232,2024-01-01,211.62,USD,gambling,pos,IN,False
232,2024-01-06,247.95,USD,gambling,atm,DE,False
232,2024-01-04,35.93,USD,grocery,online,US,False
232,2024-01-10,99.99,USD,electronics,atm,DE,False
232,2024-01-10,111.89,USD,gambling,atm,NG,False
232,2024-01-01,28.61,USD,electronics,online,SG,True
232,2024-01-05,80.67,USD,crypto,online,UK,False
232,2024-01-02,4.6,USD,entertainment,atm,NG,False
232,2024-01-01,65.67,USD,travel,pos,RU,False
232,2024-01-06,108.25,USD,gambling,pos,IN,False
232,2024-01-03,14.55,USD,gambling,atm,UK,False
232,2024-01-06,82.8,USD,crypto,online,UK,False
232,2024-01-05,116.72,USD,entertainment,online,DE,False
232,2024-01-04,74.59,USD,grocery,atm,IN,False
232,2024-01-07,65.76,USD,travel,atm,DE,False
232,2024-01-02,97.23,USD,entertainment,pos,NG,False
232,2024-01-09,87.82,USD,electronics,atm,DE,False
232,2024-01-14,80.16,USD,travel,atm,DE,False
232,2024-01-05,126.29,USD,entertainment,online,RU,False
232,2024-01-01,130.41,USD,travel,pos,US,False
232,2024-01-01,44.58,USD,travel,online,DE,False
232,2024-01-01,288.3,USD,grocery,atm,US,False
232,2024-01-03,129.69,USD,grocery,atm,IN,False
232,2024-01-04,32.65,USD,electronics,atm,RU,False
232,2024-01-03,24.2,USD,travel,online,DE,False
232,2024-01-12,64.01,USD,travel,pos,US,False
232,2024-01-16,65.84,USD,entertainment,pos,NG,False
232,2024-01-02,135.71,USD,gambling,online,SG,False
232,2024-01-03,17.65,USD,crypto,online,US,False
232,2024-01-08,13.82,USD,grocery,atm,DE,False
232,2024-01-02,199.63,USD,electronics,atm,DE,False
232,2024-01-04,56.63,USD,electronics,pos,RU,False
232,2024-01-06,254.26,USD,gambling,pos,SG,False
232,2024-01-05,88.8,USD,gambling,online,IN,False
232,2024-01-06,52.55,USD,entertainment,atm,DE,False
232,2024-01-05,223.45,USD,entertainment,atm,IN,False
232,2024-01-12,156.4,USD,gambling,pos,UK,False
232,2024-01-08,216.88,USD,crypto,atm,IN,False
232,2024-01-09,133.71,USD,entertainment,pos,SG,False
232,2024-01-09,103.29,USD,gambling,pos,RU,False
232,2024-01-06,27.62,USD,gambling,atm,RU,False
232,2024-01-05,64.43,USD,entertainment,online,NG,False
232,2024-01-13,103.36,USD,gambling,pos,SG,False
232,2024-01-03,189.17,USD,entertainment,atm,RU,False
232,2024-01-20,71.49,USD,crypto,pos,RU,False
232,2024-01-02,86.49,USD,gambling,pos,SG,False
232,2024-01-02,280.36,USD,gambling,atm,SG,False
232,2024-01-04,153.95,USD,gambling,atm,RU,False
232,2024-01-03,102.28,USD,travel,atm,DE,False
232,2024-01-01,32.91,USD,crypto,atm,US,False
232,2024-01-09,133.11,USD,grocery,atm,US,False
232,2024-01-04,20.99,USD,electronics,online,NG,False
232,2024-01-01,92.88,USD,gambling,pos,NG,False
232,2024-01-02,65.12,USD,travel,online,DE,False
232,2024-01-03,138.49,USD,travel,pos,US,False
232,2024-01-01,42.81,USD,travel,pos,SG,False
232,2024-01-15,19.65,USD,grocery,atm,US,False
232,2024-01-08,71.11,USD,gambling,pos,RU,False
232,2024-01-16,26.11,USD,gambling,online,RU,False
232,2024-01-03,90.87,USD,electronics,atm,DE,False
232,2024-01-04,10.95,USD,entertainment,online,SG,False
232,2024-01-03,174.88,USD,gambling,online,UK,False
232,2024-01-07,83.46,USD,gambling,online,DE,False
232,2024-01-02,47.4,USD,crypto,online,RU,False
232,2024-01-09,51.76,USD,gambling,pos,US,False
232,2024-01-10,99.58,USD,grocery,atm,UK,False
232,2024-01-07,170.79,USD,gambling,pos,UK,False
232,2024-01-02,90.89,USD,travel,atm,US,False
232,2024-01-05,60.77,USD,electronics,atm,DE,False
232,2024-01-01,168.8,USD,entertainment,atm,SG,False
232,2024-01-01,147.86,USD,electronics,pos,DE,False
232,2024-01-02,59.65,USD,travel,pos,NG,False
232,2024-01-06,258.4,USD,electronics,pos,RU,False
232,2024-01-01,42.91,USD,gambling,online,NG,False
232,2024-01-06,152.3,USD,grocery,atm,SG,False
232,2024-01-06,141.05,USD,electronics,atm,US,False
232,2024-01-02,6.93,USD,crypto,pos,US,False
232,2024-01-11,79.04,USD,electronics,pos,RU,False
232,2024-01-04,71.68,USD,electronics,atm,US,False
232,2024-01-14,22.54,USD,crypto,online,US,False
232,2024-01-01,80.41,USD,crypto,pos,US,False
232,2024-01-09,67.23,USD,entertainment,pos,IN,False
232,2024-01-05,181.85,USD,entertainment,online,RU,False
232,2024-01-04,20.97,USD,grocery,online,DE,False
232,2024-01-12,60.92,USD,gambling,pos,IN,False
232,2024-01-07,104.77,USD,crypto,pos,IN,False
232,2024-01-09,79.29,USD,grocery,pos,DE,False
233,2024-01-01,110.12,USD,travel,atm,DE,False
233,2024-01-02,119.0,USD,grocery,pos,SG,False
233,2024-01-02,113.32,USD,travel,pos,US,False
233,2024-01-01,78.48,USD,gambling,atm,US,False
233,2024-01-05,49.75,USD,entertainment,atm,NG,False
233,2024-01-23,62.11,USD,grocery,online,US,False
233,2024-01-15,139.65,USD,crypto,online,DE,False
233,2024-01-11,83.4,USD,crypto,pos,IN,False
233,2024-01-07,43.38,USD,entertainment,pos,DE,False
233,2024-01-10,66.41,USD,electronics,pos,DE,False
233,2024-01-14,60.16,USD,electronics,atm,RU,False
233,2024-01-12,198.28,USD,crypto,atm,IN,False
233,2024-01-01,167.18,USD,entertainment,atm,UK,False
233,2024-01-03,16.17,USD,gambling,online,SG,False
233,2024-01-09,81.28,USD,gambling,pos,US,False
233,2024-01-04,49.96,USD,crypto,atm,DE,False
233,2024-01-02,20.93,USD,electronics,atm,DE,False
233,2024-01-05,28.79,USD,entertainment,pos,SG,False
233,2024-01-01,256.43,USD,crypto,online,US,False
233,2024-01-05,129.06,USD,gambling,atm,NG,False
233,2024-01-01,266.03,USD,electronics,pos,UK,False
233,2024-01-05,82.56,USD,entertainment,online,SG,False
233,2024-01-05,55.36,USD,crypto,online,US,False
233,2024-01-19,247.74,USD,travel,pos,DE,True
233,2024-01-21,83.1,USD,grocery,online,RU,False
233,2024-01-13,149.33,USD,electronics,pos,US,False
233,2024-01-04,40.3,USD,travel,pos,US,False
233,2024-01-03,9.76,USD,grocery,atm,IN,False
233,2024-01-02,30.78,USD,grocery,online,NG,False
233,2024-01-09,51.55,USD,electronics,online,US,False
233,2024-01-03,72.82,USD,electronics,atm,IN,False
233,2024-01-01,19.79,USD,travel,pos,UK,False
233,2024-01-11,85.49,USD,electronics,online,UK,False
233,2024-01-04,56.27,USD,entertainment,pos,UK,False
233,2024-01-03,63.79,USD,electronics,atm,RU,False
233,2024-01-01,113.52,USD,electronics,atm,RU,False
233,2024-01-11,220.24,USD,grocery,pos,NG,False
233,2024-01-01,198.24,USD,electronics,atm,IN,False
233,2024-01-08,16.44,USD,travel,online,DE,False
233,2024-01-04,116.2,USD,crypto,pos,SG,False
233,2024-01-14,8.31,USD,travel,pos,RU,False
233,2024-01-04,133.42,USD,travel,online,DE,False
233,2024-01-05,58.8,USD,gambling,atm,NG,False
233,2024-01-04,47.64,USD,gambling,online,US,False
233,2024-01-03,71.34,USD,electronics,atm,IN,False
233,2024-01-04,71.92,USD,grocery,online,US,False
233,2024-01-02,125.08,USD,electronics,atm,US,False
233,2024-01-06,162.27,USD,electronics,pos,DE,False
233,2024-01-05,176.72,USD,grocery,pos,UK,True
233,2024-01-02,71.31,USD,gambling,pos,DE,False
233,2024-01-10,110.52,USD,travel,pos,DE,False
233,2024-01-07,71.99,USD,electronics,pos,IN,False
233,2024-01-08,29.45,USD,travel,atm,NG,False
233,2024-01-01,58.99,USD,electronics,online,US,False
233,2024-01-02,32.28,USD,travel,atm,DE,False
233,2024-01-14,144.24,USD,travel,online,IN,False
233,2024-01-02,127.35,USD,crypto,pos,UK,False
233,2024-01-14,43.18,USD,travel,pos,IN,False
233,2024-01-03,89.43,USD,travel,online,UK,False
233,2024-01-04,186.81,USD,electronics,pos,RU,False
233,2024-01-07,64.82,USD,crypto,pos,NG,False
233,2024-01-01,58.13,USD,travel,pos,US,False
233,2024-01-02,38.95,USD,travel,online,UK,False
233,2024-01-05,69.92,USD,travel,online,RU,False
233,2024-01-10,38.25,USD,travel,atm,SG,False
233,2024-01-01,170.12,USD,entertainment,online,RU,False
233,2024-01-01,161.5,USD,electronics,pos,RU,False
233,2024-01-05,262.67,USD,grocery,online,DE,False
233,2024-01-05,56.39,USD,travel,pos,UK,False
233,2024-01-02,15.4,USD,crypto,pos,RU,False
233,2024-01-02,110.13,USD,crypto,atm,UK,False
233,2024-01-09,47.29,USD,travel,online,RU,False
233,2024-01-02,73.42,USD,travel,online,US,False
233,2024-01-03,123.02,USD,crypto,online,RU,False
233,2024-01-19,63.96,USD,gambling,pos,RU,False
233,2024-01-15,13.67,USD,entertainment,pos,UK,False
233,2024-01-14,35.11,USD,gambling,atm,RU,False
233,2024-01-02,134.46,USD,entertainment,online,NG,False
233,2024-01-12,146.49,USD,travel,atm,IN,False
233,2024-01-08,101.15,USD,travel,pos,UK,False
233,2024-01-08,294.04,USD,electronics,online,NG,False
233,2024-01-16,61.16,USD,crypto,atm,US,False
233,2024-01-04,55.82,USD,electronics,online,NG,False
233,2024-01-01,49.91,USD,entertainment,online,RU,False
233,2024-01-09,213.25,USD,gambling,atm,RU,False
233,2024-01-06,355.6,USD,travel,atm,NG,False
233,2024-01-01,25.01,USD,electronics,atm,US,False
233,2024-01-04,76.17,USD,crypto,pos,IN,False
233,2024-01-01,76.43,USD,entertainment,pos,NG,False
234,2024-01-08,106.83,USD,grocery,online,NG,False
234,2024-01-03,127.94,USD,grocery,pos,NG,False
234,2024-01-04,240.34,USD,electronics,pos,DE,False
234,2024-01-08,37.42,USD,grocery,atm,NG,False
234,2024-01-04,119.46,USD,travel,online,NG,False
234,2024-01-05,23.28,USD,crypto,pos,IN,False
234,2024-01-11,95.88,USD,grocery,online,RU,False
234,2024-01-05,59.17,USD,crypto,online,RU,False
234,2024-01-01,38.16,USD,grocery,atm,NG,False
234,2024-01-03,55.87,USD,electronics,atm,IN,False
234,2024-01-04,78.23,USD,grocery,pos,DE,False
234,2024-01-01,118.24,USD,crypto,pos,DE,False
234,2024-01-01,247.42,USD,crypto,atm,RU,False
234,2024-01-03,90.96,USD,electronics,pos,RU,False
234,2024-01-02,41.52,USD,gambling,pos,UK,False
234,2024-01-02,305.98,USD,entertainment,online,NG,False
234,2024-01-01,68.26,USD,electronics,atm,IN,False
234,2024-01-03,125.73,USD,grocery,pos,US,False
234,2024-01-02,27.95,USD,electronics,atm,SG,False
234,2024-01-13,47.13,USD,electronics,online,NG,False
234,2024-01-07,73.1,USD,crypto,online,SG,False
234,2024-01-06,92.83,USD,travel,pos,DE,False
234,2024-01-03,109.61,USD,electronics,atm,DE,False
234,2024-01-02,67.39,USD,crypto,atm,US,False
234,2024-01-08,107.21,USD,gambling,online,US,False
234,2024-01-24,119.12,USD,entertainment,atm,UK,False
234,2024-01-10,92.59,USD,grocery,pos,NG,False
234,2024-01-01,38.43,USD,gambling,online,US,False
234,2024-01-04,65.75,USD,electronics,atm,SG,False
234,2024-01-09,58.97,USD,electronics,online,DE,False
234,2024-01-01,34.46,USD,gambling,pos,US,False
234,2024-01-01,85.63,USD,gambling,online,DE,False
234,2024-01-02,107.17,USD,grocery,atm,SG,False
234,2024-01-04,110.44,USD,crypto,online,IN,False
234,2024-01-01,63.52,USD,entertainment,online,NG,False
234,2024-01-02,324.18,USD,entertainment,online,RU,False
234,2024-01-02,44.99,USD,grocery,pos,RU,False
234,2024-01-02,286.39,USD,grocery,online,DE,False
234,2024-01-03,69.5,USD,entertainment,online,NG,False
234,2024-01-10,87.65,USD,grocery,online,US,False
234,2024-01-03,202.09,USD,grocery,atm,UK,False
234,2024-01-10,48.66,USD,crypto,atm,IN,False
234,2024-01-02,174.71,USD,gambling,pos,RU,False
234,2024-01-02,43.75,USD,electronics,atm,US,False
234,2024-01-04,156.73,USD,travel,atm,SG,False
234,2024-01-02,10.79,USD,gambling,pos,UK,False
234,2024-01-02,36.71,USD,electronics,atm,SG,False
234,2024-01-12,62.81,USD,entertainment,atm,NG,False
234,2024-01-07,82.53,USD,electronics,atm,DE,False
234,2024-01-01,109.07,USD,grocery,online,SG,False
234,2024-01-03,55.6,USD,entertainment,pos,RU,False
234,2024-01-17,165.77,USD,travel,online,US,False
234,2024-01-03,103.65,USD,crypto,pos,RU,False
234,2024-01-06,99.6,USD,grocery,online,IN,False
234,2024-01-17,230.6,USD,electronics,online,NG,False
234,2024-01-02,174.0,USD,travel,online,UK,False
234,2024-01-05,67.87,USD,gambling,online,RU,False
234,2024-01-01,87.04,USD,travel,atm,SG,False
234,2024-01-26,105.54,USD,crypto,pos,NG,False
234,2024-01-02,318.77,USD,entertainment,online,UK,False
234,2024-01-11,50.98,USD,entertainment,online,UK,False
234,2024-01-06,10.46,USD,electronics,pos,US,False
234,2024-01-01,54.19,USD,grocery,atm,UK,False
234,2024-01-16,96.32,USD,electronics,atm,UK,False
234,2024-01-10,103.59,USD,grocery,online,IN,False
234,2024-01-01,22.74,USD,travel,online,RU,False
234,2024-01-08,37.25,USD,electronics,pos,RU,False
234,2024-01-02,123.73,USD,crypto,pos,IN,False
234,2024-01-02,81.79,USD,grocery,atm,RU,False
234,2024-01-02,176.84,USD,gambling,online,UK,False
234,2024-01-03,220.66,USD,grocery,pos,SG,False
235,2024-01-02,41.59,USD,gambling,atm,SG,False
235,2024-01-01,100.94,USD,electronics,online,RU,False
235,2024-01-03,12.74,USD,travel,pos,IN,False
235,2024-01-01,21.76,USD,grocery,atm,DE,False
235,2024-01-10,53.12,USD,electronics,online,NG,False
235,2024-01-01,26.51,USD,electronics,online,SG,False
235,2024-01-03,66.2,USD,travel,atm,NG,False
235,2024-01-04,104.5,USD,grocery,pos,UK,False
235,2024-01-01,57.59,USD,crypto,online,IN,False
235,2024-01-02,183.03,USD,travel,online,UK,False
235,2024-01-02,53.46,USD,electronics,pos,UK,False
235,2024-01-05,50.53,USD,grocery,online,RU,False
235,2024-01-06,44.01,USD,travel,atm,UK,False
235,2024-01-06,112.87,USD,electronics,online,US,False
235,2024-01-01,194.38,USD,electronics,atm,DE,False
235,2024-01-14,59.38,USD,crypto,pos,DE,False
235,2024-01-06,30.75,USD,entertainment,atm,DE,False
235,2024-01-05,54.52,USD,crypto,atm,IN,False
235,2024-01-09,88.28,USD,grocery,pos,IN,False
235,2024-01-11,60.21,USD,entertainment,online,DE,False
235,2024-01-03,95.77,USD,entertainment,atm,DE,False
235,2024-01-02,54.64,USD,travel,pos,US,False
235,2024-01-01,17.05,USD,entertainment,pos,SG,False
235,2024-01-03,210.92,USD,electronics,atm,NG,False
235,2024-01-02,36.2,USD,entertainment,online,NG,False
235,2024-01-01,123.47,USD,gambling,pos,NG,False
235,2024-01-06,87.78,USD,travel,atm,US,False
235,2024-01-06,99.65,USD,electronics,online,SG,False
235,2024-01-03,96.78,USD,crypto,online,UK,False
235,2024-01-01,156.45,USD,travel,atm,US,False
235,2024-01-02,53.31,USD,grocery,pos,SG,False
235,2024-01-02,76.11,USD,grocery,pos,SG,False
235,2024-01-02,157.63,USD,crypto,pos,IN,False
235,2024-01-09,193.98,USD,crypto,online,NG,False
235,2024-01-02,87.86,USD,gambling,pos,US,False
235,2024-01-01,68.53,USD,gambling,atm,DE,False
235,2024-01-11,47.81,USD,travel,atm,UK,False
235,2024-01-08,104.89,USD,travel,atm,DE,False
235,2024-01-01,87.07,USD,entertainment,pos,RU,False
235,2024-01-01,228.85,USD,travel,online,RU,False
235,2024-01-06,44.27,USD,gambling,online,IN,False
235,2024-01-02,144.78,USD,gambling,online,IN,False
235,2024-01-11,162.02,USD,gambling,pos,NG,False
235,2024-01-02,66.67,USD,electronics,atm,NG,False
235,2024-01-06,102.89,USD,grocery,pos,RU,False
235,2024-01-04,45.87,USD,crypto,pos,DE,False
235,2024-01-12,78.89,USD,grocery,pos,RU,False
235,2024-02-03,22.9,USD,crypto,atm,SG,False
235,2024-01-12,31.54,USD,entertainment,online,IN,False
235,2024-01-01,89.43,USD,gambling,atm,DE,False
235,2024-01-01,143.15,USD,gambling,atm,SG,False
235,2024-01-04,144.98,USD,crypto,atm,NG,False
235,2024-01-03,33.92,USD,crypto,online,US,False
235,2024-01-01,85.97,USD,grocery,online,IN,False
235,2024-01-09,74.18,USD,electronics,pos,RU,False
235,2024-01-05,77.11,USD,travel,pos,RU,False
235,2024-01-10,21.66,USD,grocery,online,RU,False
235,2024-01-04,25.94,USD,travel,online,SG,False
235,2024-01-01,49.42,USD,travel,pos,DE,False
235,2024-01-02,30.78,USD,gambling,atm,NG,False
235,2024-01-03,95.44,USD,travel,online,IN,False
235,2024-01-04,71.73,USD,entertainment,pos,UK,False
235,2024-01-10,55.88,USD,electronics,pos,NG,False
235,2024-01-15,91.43,USD,gambling,atm,RU,False
235,2024-01-17,95.45,USD,crypto,atm,SG,False
235,2024-01-06,71.78,USD,travel,atm,UK,False
235,2024-01-05,173.17,USD,gambling,online,UK,False
235,2024-01-02,30.97,USD,electronics,atm,UK,False
235,2024-01-01,42.9,USD,entertainment,pos,DE,False
235,2024-01-17,9.53,USD,entertainment,pos,RU,False
235,2024-01-04,11.31,USD,entertainment,atm,SG,False
235,2024-01-08,57.6,USD,crypto,pos,NG,False
235,2024-01-01,48.73,USD,travel,pos,SG,False
235,2024-01-05,51.94,USD,gambling,atm,DE,False
235,2024-01-03,79.56,USD,gambling,online,NG,False
235,2024-01-05,113.51,USD,grocery,pos,SG,False
235,2024-01-06,144.76,USD,entertainment,online,DE,False
235,2024-01-04,82.46,USD,entertainment,pos,SG,False
235,2024-01-05,31.33,USD,grocery,online,SG,False
235,2024-01-01,72.8,USD,grocery,online,SG,False
235,2024-01-08,40.23,USD,travel,pos,UK,False
235,2024-01-05,13.23,USD,grocery,atm,SG,False
235,2024-01-11,32.21,USD,electronics,pos,NG,False
235,2024-01-03,25.93,USD,grocery,atm,RU,False
236,2024-01-06,58.41,USD,gambling,atm,IN,False
236,2024-01-03,31.89,USD,electronics,pos,RU,False
236,2024-01-01,27.77,USD,travel,atm,IN,False
236,2024-01-02,15.14,USD,crypto,pos,SG,False
236,2024-01-01,78.02,USD,grocery,online,RU,False
236,2024-01-07,22.27,USD,gambling,pos,UK,False
236,2024-01-04,96.51,USD,gambling,online,SG,False
236,2024-01-06,275.69,USD,electronics,pos,NG,False
236,2024-01-05,8.96,USD,travel,pos,NG,False
236,2024-01-07,72.06,USD,electronics,online,SG,False
236,2024-01-01,66.68,USD,crypto,atm,DE,False
236,2024-01-01,4.16,USD,grocery,atm,NG,False
236,2024-01-02,185.88,USD,electronics,atm,US,False
236,2024-01-15,63.63,USD,gambling,online,IN,False
236,2024-01-09,147.98,USD,gambling,atm,US,False
236,2024-01-03,91.88,USD,grocery,atm,RU,False
236,2024-01-01,39.78,USD,travel,pos,NG,False
236,2024-01-04,161.43,USD,grocery,atm,NG,False
236,2024-01-02,166.44,USD,grocery,pos,DE,False
236,2024-01-01,74.36,USD,electronics,pos,US,False
236,2024-01-03,81.35,USD,electronics,atm,US,False
236,2024-01-02,220.66,USD,travel,online,US,False
236,2024-01-10,73.47,USD,travel,pos,NG,False
236,2024-01-03,88.97,USD,crypto,pos,UK,False
236,2024-01-01,78.45,USD,entertainment,atm,IN,False
236,2024-01-07,79.94,USD,gambling,atm,SG,True
236,2024-01-04,32.65,USD,electronics,atm,RU,False
236,2024-01-02,61.17,USD,gambling,online,RU,False
236,2024-01-11,73.97,USD,grocery,atm,IN,False
236,2024-01-08,75.4,USD,travel,online,NG,False
236,2024-01-07,126.1,USD,grocery,pos,RU,False
236,2024-01-21,32.56,USD,travel,pos,NG,False
236,2024-01-10,31.5,USD,electronics,atm,UK,False
236,2024-01-01,63.29,USD,entertainment,online,US,False
236,2024-01-05,174.71,USD,entertainment,atm,US,False
236,2024-01-02,271.83,USD,travel,online,RU,False
236,2024-01-16,195.45,USD,entertainment,atm,US,False
236,2024-01-02,161.49,USD,travel,online,SG,False
236,2024-01-09,49.33,USD,electronics,atm,SG,False
236,2024-01-20,56.92,USD,crypto,atm,UK,False
236,2024-01-06,52.7,USD,crypto,pos,UK,False
236,2024-01-03,80.76,USD,travel,atm,NG,False
236,2024-01-24,66.59,USD,entertainment,online,SG,False
236,2024-01-02,67.56,USD,grocery,atm,RU,False
236,2024-01-04,32.25,USD,crypto,atm,NG,False
236,2024-01-13,75.72,USD,gambling,online,RU,False
236,2024-01-02,22.94,USD,electronics,online,RU,False
236,2024-01-10,51.73,USD,entertainment,online,UK,False
236,2024-01-01,56.79,USD,entertainment,online,NG,False
236,2024-01-01,88.47,USD,gambling,pos,US,False
236,2024-01-03,36.98,USD,travel,pos,IN,True
236,2024-01-02,79.82,USD,crypto,atm,NG,False
236,2024-01-08,72.05,USD,electronics,online,DE,False
236,2024-01-03,27.24,USD,crypto,online,UK,False
236,2024-01-07,7.77,USD,grocery,pos,SG,False
236,2024-01-13,21.55,USD,travel,pos,DE,False
236,2024-01-05,103.49,USD,travel,online,SG,False
236,2024-01-04,46.84,USD,crypto,pos,US,False
236,2024-01-08,70.97,USD,crypto,online,DE,False
236,2024-01-05,126.51,USD,grocery,online,RU,False
236,2024-01-05,15.57,USD,travel,pos,SG,False
236,2024-01-21,67.66,USD,entertainment,atm,IN,False
236,2024-01-01,72.74,USD,gambling,pos,SG,False
236,2024-01-01,68.86,USD,travel,pos,NG,False
236,2024-01-01,46.22,USD,electronics,pos,SG,False
236,2024-01-06,106.55,USD,grocery,pos,US,False
236,2024-01-09,41.05,USD,entertainment,online,US,False
236,2024-01-02,99.31,USD,travel,pos,RU,False
236,2024-01-09,32.82,USD,crypto,online,US,False
236,2024-01-02,68.47,USD,entertainment,pos,SG,False
236,2024-01-02,55.76,USD,entertainment,pos,US,False
236,2024-01-12,62.94,USD,gambling,pos,UK,False
236,2024-01-10,314.92,USD,grocery,atm,SG,False
236,2024-01-01,192.8,USD,entertainment,atm,US,False
236,2024-01-01,305.87,USD,electronics,online,DE,False
236,2024-01-10,88.08,USD,electronics,atm,UK,False
236,2024-01-07,32.32,USD,crypto,pos,SG,False
236,2024-01-13,61.94,USD,entertainment,atm,SG,False
236,2024-01-09,20.01,USD,crypto,atm,NG,False
236,2024-01-02,117.9,USD,gambling,atm,UK,False
236,2024-01-02,66.94,USD,entertainment,pos,RU,False
236,2024-01-11,42.39,USD,travel,online,DE,False
236,2024-01-04,92.8,USD,grocery,atm,UK,False
236,2024-01-01,83.47,USD,travel,pos,IN,False
236,2024-01-16,76.04,USD,gambling,pos,IN,False
236,2024-01-03,112.89,USD,entertainment,online,NG,False
236,2024-01-18,268.57,USD,electronics,pos,US,False
236,2024-01-15,24.87,USD,travel,online,DE,False
237,2024-01-01,161.4,USD,crypto,atm,UK,False
237,2024-01-03,72.52,USD,travel,atm,SG,False
237,2024-01-01,21.37,USD,entertainment,atm,DE,False
237,2024-01-06,277.11,USD,entertainment,atm,US,False
237,2024-01-08,88.0,USD,electronics,online,IN,False
237,2024-01-11,150.56,USD,gambling,pos,RU,False
237,2024-01-03,38.38,USD,travel,online,DE,False
237,2024-01-06,96.78,USD,electronics,online,RU,False
237,2024-01-28,161.01,USD,grocery,atm,SG,False
237,2024-01-01,101.9,USD,grocery,atm,DE,False
237,2024-01-01,81.07,USD,electronics,pos,DE,False
237,2024-01-02,47.58,USD,crypto,online,SG,False
237,2024-01-06,12.7,USD,electronics,pos,NG,False
237,2024-01-03,88.9,USD,travel,atm,US,False
237,2024-01-01,19.19,USD,crypto,atm,RU,False
237,2024-01-04,110.14,USD,gambling,pos,SG,False
237,2024-01-02,83.26,USD,gambling,online,NG,False
237,2024-01-17,136.94,USD,travel,pos,IN,False
237,2024-01-06,41.42,USD,entertainment,atm,IN,False
237,2024-01-01,31.9,USD,entertainment,atm,SG,False
237,2024-01-01,49.46,USD,gambling,pos,DE,False
237,2024-01-01,67.71,USD,gambling,pos,US,False
237,2024-01-03,26.22,USD,grocery,pos,SG,False
237,2024-01-01,259.01,USD,travel,online,IN,False
237,2024-01-04,26.74,USD,crypto,pos,IN,False
237,2024-01-04,126.83,USD,electronics,atm,SG,False
237,2024-01-12,118.57,USD,entertainment,atm,NG,False
237,2024-01-08,104.79,USD,gambling,online,NG,False
237,2024-01-01,156.2,USD,electronics,pos,RU,False
237,2024-01-22,193.77,USD,travel,online,SG,False
237,2024-01-02,98.49,USD,gambling,online,SG,False
237,2024-01-03,25.91,USD,crypto,pos,SG,False
237,2024-01-04,212.85,USD,entertainment,pos,SG,False
237,2024-01-02,43.83,USD,travel,pos,RU,False
237,2024-01-02,50.9,USD,grocery,atm,NG,False
237,2024-01-01,257.36,USD,gambling,pos,IN,False
237,2024-01-08,87.23,USD,entertainment,atm,DE,False
237,2024-01-04,54.93,USD,electronics,online,DE,False
237,2024-01-01,126.94,USD,gambling,atm,US,False
237,2024-01-04,90.76,USD,travel,pos,DE,False
237,2024-01-02,19.76,USD,travel,atm,IN,False
237,2024-01-10,127.89,USD,entertainment,atm,UK,False
237,2024-01-02,222.64,USD,crypto,atm,DE,False
237,2024-01-09,155.71,USD,electronics,pos,IN,False
237,2024-01-08,73.41,USD,entertainment,online,DE,False
237,2024-01-04,91.61,USD,electronics,atm,IN,False
237,2024-01-06,92.0,USD,entertainment,pos,RU,False
237,2024-01-06,67.76,USD,crypto,atm,RU,False
237,2024-01-02,56.49,USD,electronics,online,NG,False
237,2024-01-02,126.65,USD,crypto,online,IN,False
237,2024-01-05,65.7,USD,travel,atm,SG,False
237,2024-01-05,28.5,USD,crypto,pos,NG,False
237,2024-01-09,215.8,USD,crypto,atm,NG,False
237,2024-01-02,83.08,USD,grocery,online,DE,False
237,2024-01-12,51.63,USD,gambling,atm,RU,False
237,2024-01-01,23.53,USD,electronics,atm,IN,False
237,2024-01-05,118.63,USD,grocery,online,SG,False
237,2024-01-06,205.92,USD,entertainment,online,US,False
237,2024-01-09,30.26,USD,grocery,atm,IN,False
237,2024-01-04,150.05,USD,gambling,atm,SG,False
