customer_id,txn_count,total_amount,max_amount,mean_amount,rules_score_mean,night_txn_ratio,high_risk_mcc_ratio,suspicious_country_ratio,chargeback_rate
239,99,9087.1,317.02,91.78888888888889,2.0,1.0,0.3838383838383838,0.2828282828282828,0.030303030303030304
240,71,6297.52,341.85,88.6974647887324,1.8873239436619718,1.0,0.2535211267605634,0.3380281690140845,0.014084507042253521
241,76,8356.31,361.43,109.95144736842104,1.8486842105263157,1.0,0.3684210526315789,0.19736842105263158,0.0
242,69,7398.85,428.29,107.22971014492754,2.0217391304347827,1.0,0.34782608695652173,0.3333333333333333,0.043478260869565216
243,67,5318.8,282.34,79.38507462686567,1.9402985074626866,1.0,0.417910447761194,0.208955223880597,0.029850746268656716
244,83,8248.58,268.98,99.38048192771085,2.0481927710843375,1.0,0.3493975903614458,0.3493975903614458,0.03614457831325301
245,83,9020.15,442.75,108.67650602409638,1.9216867469879517,1.0,0.3373493975903614,0.27710843373493976,0.024096385542168676
246,87,8448.18,294.33,97.10551724137932,2.1379310344827585,1.0,0.367816091954023,0.39080459770114945,0.022988505747126436
247,72,8306.4,342.44,115.36666666666666,1.9375,1.0,0.2916666666666667,0.3333333333333333,0.027777777777777776
248,77,9245.68,342.13,120.07376623376624,1.9935064935064934,1.0,0.44155844155844154,0.22077922077922077,0.03896103896103896
249,80,9083.85,366.59,113.548125,1.9375,1.0,0.3625,0.2625,0.0125
250,80,6990.76,327.69,87.3845,1.80625,1.0,0.25,0.2875,0.0125
251,97,9014.57,354.52,92.93371134020619,1.943298969072165,1.0,0.3402061855670103,0.28865979381443296,0.020618556701030927
252,90,10468.06,445.85,116.31177777777778,1.9666666666666666,1.0,0.3333333333333333,0.3111111111111111,0.022222222222222223
253,84,8407.74,792.41,100.09214285714286,2.136904761904762,1.0,0.4523809523809524,0.2976190476190476,0.023809523809523808
254,77,7727.51,354.06,100.35727272727273,1.9545454545454546,1.0,0.38961038961038963,0.24675324675324675,0.012987012987012988
255,87,13196.39,1240.4,151.6826436781609,2.2471264367816093,1.0,0.367816091954023,0.42528735632183906,0.034482758620689655
256,108,11587.79,488.84,107.29435185185186,2.0694444444444446,1.0,0.3333333333333333,0.37962962962962965,0.046296296296296294
257,65,5998.16,364.32,92.27938461538461,2.0153846153846153,1.0,0.35384615384615387,0.3230769230769231,0.015384615384615385
258,77,7536.31,406.02,97.87415584415585,1.9350649350649352,1.0,0.2987012987012987,0.3246753246753247,0.03896103896103896
259,90,8910.66,323.05,99.00733333333334,1.9333333333333333,1.0,0.37777777777777777,0.24444444444444444,0.03333333333333333
260,77,7393.95,256.26,96.02532467532467,1.7597402597402598,1.0,0.2857142857142857,0.22077922077922077,0.03896103896103896
261,88,9156.33,321.48,104.04920454545454,1.9886363636363635,1.0,0.3522727272727273,0.3068181818181818,0.011363636363636364
262,77,7750.89,326.85,100.6609090909091,1.8766233766233766,1.0,0.3116883116883117,0.2727272727272727,0.025974025974025976
263,77,8060.43,379.07,104.6809090909091,1.6623376623376624,1.0,0.22077922077922077,0.22077922077922077,0.025974025974025976
264,61,6011.82,357.26,98.5544262295082,2.081967213114754,1.0,0.32786885245901637,0.39344262295081966,0.0
265,91,8743.69,288.2,96.0845054945055,1.89010989010989,1.0,0.3626373626373626,0.23076923076923078,0.02197802197802198
266,69,6658.67,247.73,96.50246376811594,1.9782608695652173,1.0,0.37681159420289856,0.2753623188405797,0.014492753623188406
267,65,6649.93,384.31,102.30661538461538,1.876923076923077,1.0,0.2923076923076923,0.2923076923076923,0.03076923076923077
268,79,8408.460000000001,463.63,106.43620253164558,1.8544303797468353,1.0,0.3670886075949367,0.20253164556962025,0.02531645569620253
269,65,6516.61,410.97,100.25553846153845,1.8307692307692307,1.0,0.26153846153846155,0.2923076923076923,0.03076923076923077
270,74,7634.19,349.0,103.16472972972973,1.8108108108108107,1.0,0.2972972972972973,0.24324324324324326,0.02702702702702703
271,82,7767.26,262.66,94.72268292682926,1.9329268292682926,1.0,0.32926829268292684,0.2926829268292683,0.024390243902439025
272,75,7940.07,414.53,105.8676,1.86,1.0,0.29333333333333333,0.28,0.04
273,90,9538.51,282.05,105.98344444444444,1.9166666666666667,1.0,0.3333333333333333,0.2777777777777778,0.011111111111111112
274,79,6734.71,272.15,85.24949367088608,1.9873417721518987,1.0,0.3924050632911392,0.26582278481012656,0.0
275,84,8100.64,336.71,96.43619047619048,1.9642857142857142,1.0,0.39285714285714285,0.25,0.047619047619047616
276,80,7885.48,354.04,98.5685,1.7125,1.0,0.2,0.275,0.025
277,71,6535.63,358.92,92.05112676056338,2.056338028169014,1.0,0.352112676056338,0.352112676056338,0.014084507042253521
278,85,7786.66,296.1,91.60776470588235,1.9,1.0,0.29411764705882354,0.3058823529411765,0.011764705882352941
279,84,8487.9,386.92,101.04642857142856,2.1785714285714284,1.0,0.42857142857142855,0.35714285714285715,0.023809523809523808
280,66,6479.5599999999995,331.61,98.17515151515151,1.8863636363636365,1.0,0.3181818181818182,0.2727272727272727,0.045454545454545456
281,74,7677.13,308.94,103.745,2.074324324324324,1.0,0.3783783783783784,0.33783783783783783,0.02702702702702703
282,72,6862.37,398.38,95.31069444444444,1.9375,1.0,0.3333333333333333,0.2916666666666667,0.027777777777777776
283,78,7363.15,526.2,94.39935897435898,2.032051282051282,1.0,0.358974358974359,0.32051282051282054,0.0
284,79,19374.79,2244.06,245.25050632911393,2.5949367088607596,1.0,0.569620253164557,0.3924050632911392,0.02531645569620253
285,77,8565.92,327.52,111.24571428571429,2.012987012987013,1.0,0.37662337662337664,0.2987012987012987,0.03896103896103896
286,72,7787.34,298.09,108.1575,1.875,1.0,0.3472222222222222,0.2361111111111111,0.0
287,77,7444.58,410.53,96.68285714285715,1.8766233766233766,1.0,0.2987012987012987,0.2857142857142857,0.06493506493506493
288,88,17553.41,1466.32,199.47056818181818,2.5170454545454546,1.0,0.5340909090909091,0.4090909090909091,0.03409090909090909
289,82,8569.32,407.99,104.50390243902439,2.042682926829268,1.0,0.3780487804878049,0.3170731707317073,0.012195121951219513
290,73,7849.59,331.52,107.52863013698631,1.7808219178082192,1.0,0.2328767123287671,0.2876712328767123,0.0273972602739726
291,84,7385.02,231.62,87.91690476190476,1.9464285714285714,1.0,0.34523809523809523,0.2857142857142857,0.011904761904761904
292,88,20293.41,2210.84,230.6069318181818,2.5170454545454546,1.0,0.5113636363636364,0.4090909090909091,0.0
293,87,7163.57,394.26,82.33988505747126,1.9482758620689655,1.0,0.3333333333333333,0.2988505747126437,0.011494252873563218
294,82,8165.66,263.08,99.58121951219512,1.8414634146341464,1.0,0.2926829268292683,0.2682926829268293,0.036585365853658534
295,74,7228.61,360.24,97.68391891891892,1.9324324324324325,1.0,0.36486486486486486,0.25675675675675674,0.02702702702702703
296,68,6901.32,428.4,101.49,1.8602941176470589,1.0,0.2647058823529412,0.3088235294117647,0.029411764705882353
297,86,7534.78,313.14,87.61372093023256,1.8372093023255813,1.0,0.29069767441860467,0.26744186046511625,0.011627906976744186
298,102,8814.25,291.43,86.41421568627452,1.8823529411764706,1.0,0.38235294117647056,0.20588235294117646,0.029411764705882353
299,95,9176.06,311.04,96.5901052631579,1.8842105263157896,1.0,0.25263157894736843,0.3368421052631579,0.0
300,79,8909.77,360.8,112.78189873417722,1.9303797468354431,1.0,0.25316455696202533,0.3670886075949367,0.02531645569620253
301,65,7535.49,373.84,115.93061538461538,1.9,1.0,0.35384615384615387,0.24615384615384617,0.03076923076923077
302,81,8094.11,361.14,99.92728395061728,1.9444444444444444,1.0,0.37037037037037035,0.25925925925925924,0.012345679012345678
303,83,8948.87,299.34,107.8177108433735,1.9397590361445782,1.0,0.2891566265060241,0.3373493975903614,0.0
304,96,22829.6,1958.69,237.8083333333333,2.6614583333333335,1.0,0.5729166666666666,0.4583333333333333,0.020833333333333332
305,78,7409.01,287.01,94.9873076923077,1.8846153846153846,1.0,0.3076923076923077,0.28205128205128205,0.0
306,79,7942.47,315.1,100.53759493670887,2.0063291139240507,1.0,0.43037974683544306,0.24050632911392406,0.02531645569620253
307,71,6369.28,426.99,89.7081690140845,1.9295774647887325,1.0,0.4084507042253521,0.2112676056338028,0.014084507042253521
308,88,8729.91,369.13,99.20352272727273,2.0056818181818183,1.0,0.3522727272727273,0.3181818181818182,0.022727272727272728
309,79,7922.5,496.56,100.28481012658227,2.0063291139240507,1.0,0.34177215189873417,0.3291139240506329,0.02531645569620253
310,81,7987.65,373.4,98.61296296296295,2.0,1.0,0.345679012345679,0.32098765432098764,0.0
311,80,7738.86,386.37,96.73575,1.91875,1.0,0.375,0.2375,0.025
312,63,5550.1,212.19,88.09682539682541,1.7857142857142858,1.0,0.2857142857142857,0.23809523809523808,0.015873015873015872
313,81,7241.18,294.56,89.3972839506173,2.0925925925925926,1.0,0.37037037037037035,0.35802469135802467,0.012345679012345678
314,94,8031.03,392.14,85.43648936170213,2.1808510638297873,1.0,0.40425531914893614,0.3829787234042553,0.031914893617021274
315,78,7977.19,374.35,102.27166666666666,1.8653846153846154,1.0,0.2948717948717949,0.28205128205128205,0.01282051282051282
316,63,14641.44,2106.19,232.40380952380954,2.4126984126984126,1.0,0.49206349206349204,0.3333333333333333,0.031746031746031744
317,76,17546.829999999998,1303.41,230.87934210526313,2.210526315789474,1.0,0.42105263157894735,0.3157894736842105,0.013157894736842105
318,75,17425.85,1125.32,232.34466666666665,2.24,1.0,0.4,0.3466666666666667,0.0
319,82,7986.15,420.12,97.3920731707317,2.097560975609756,1.0,0.4634146341463415,0.2682926829268293,0.012195121951219513
320,65,6160.88,264.35,94.78276923076923,1.853846153846154,1.0,0.24615384615384617,0.3230769230769231,0.0
321,93,9375.37,264.86,100.81043010752688,1.8709677419354838,1.0,0.3548387096774194,0.22580645161290322,0.0
322,75,8430.960000000001,359.37,112.41280000000002,1.86,1.0,0.29333333333333333,0.28,0.02666666666666667
323,81,8237.84,373.91,101.70172839506174,2.0,1.0,0.2839506172839506,0.38271604938271603,0.012345679012345678
324,72,8474.67,557.16,117.70375,1.9930555555555556,1.0,0.3472222222222222,0.3055555555555556,0.027777777777777776
325,79,7784.06,436.09,98.53240506329115,1.8924050632911393,1.0,0.34177215189873417,0.25316455696202533,0.0
326,86,9374.25,375.93,109.00290697674419,1.7848837209302326,1.0,0.27906976744186046,0.2441860465116279,0.0
327,70,7253.49,284.66,103.6212857142857,1.7714285714285714,1.0,0.2571428571428571,0.2571428571428571,0.02857142857142857
328,91,9609.11,570.31,105.5946153846154,2.0824175824175826,1.0,0.38461538461538464,0.32967032967032966,0.02197802197802198
329,77,7645.64,367.56,99.29402597402598,1.7597402597402598,1.0,0.3116883116883117,0.19480519480519481,0.05194805194805195
330,84,9058.87,403.66,107.84369047619049,1.8571428571428572,1.0,0.30952380952380953,0.2619047619047619,0.011904761904761904
331,84,14810.47,1269.23,176.31511904761905,2.3273809523809526,1.0,0.40476190476190477,0.4166666666666667,0.047619047619047616
332,84,9425.49,411.69,112.20821428571428,1.9464285714285714,1.0,0.36904761904761907,0.2619047619047619,0.023809523809523808
333,74,7391.04,332.42,99.87891891891891,1.8716216216216217,1.0,0.3108108108108108,0.2702702702702703,0.0
334,89,8314.86,303.48,93.42539325842698,1.9101123595505618,1.0,0.3146067415730337,0.29213483146067415,0.02247191011235955
335,84,9466.99,371.79,112.7022619047619,1.8571428571428572,1.0,0.35714285714285715,0.21428571428571427,0.011904761904761904
336,63,6358.84,345.62,100.93396825396826,1.619047619047619,1.0,0.23809523809523808,0.1746031746031746,0.06349206349206349
337,90,15192.23,1301.13,168.80255555555556,2.3666666666666667,1.0,0.5444444444444444,0.32222222222222224,0.0
338,81,8378.23,383.46,103.43493827160493,1.8703703703703705,1.0,0.2716049382716049,0.30864197530864196,0.024691358024691357
339,87,7461.8,350.87,85.76781609195403,2.1724137931034484,1.0,0.41379310344827586,0.367816091954023,0.011494252873563218
340,84,8074.35,338.28,96.12321428571428,2.0,1.0,0.35714285714285715,0.30952380952380953,0.0
341,84,8411.42,466.15,100.13595238095238,1.9285714285714286,1.0,0.2976190476190476,0.32142857142857145,0.011904761904761904
342,86,7952.15,277.17,92.46686046511627,2.0290697674418605,1.0,0.29069767441860467,0.3953488372093023,0.03488372093023256
343,61,6396.99,366.83,104.86868852459015,1.7131147540983607,1.0,0.26229508196721313,0.21311475409836064,0.0
344,81,6966.57,242.73,86.00703703703704,1.8333333333333333,1.0,0.3333333333333333,0.2222222222222222,0.024691358024691357
345,84,13749.01,974.79,163.67869047619047,2.482142857142857,1.0,0.44047619047619047,0.5,0.023809523809523808
346,78,7484.96,343.4,95.96102564102564,1.8846153846153846,1.0,0.38461538461538464,0.20512820512820512,0.02564102564102564
347,78,8028.09,403.23,102.92423076923077,1.8076923076923077,1.0,0.3076923076923077,0.23076923076923078,0.02564102564102564
348,73,6178.15,296.21,84.63219178082191,2.0273972602739727,1.0,0.3835616438356164,0.3013698630136986,0.0136986301369863
349,94,10586.73,405.04,112.62478723404254,2.021276595744681,1.0,0.425531914893617,0.2553191489361702,0.02127659574468085
350,97,9555.92,502.18,98.51463917525773,2.015463917525773,1.0,0.422680412371134,0.24742268041237114,0.010309278350515464
351,64,6516.68,334.1,101.823125,2.171875,1.0,0.40625,0.375,0.03125
352,70,7096.32,261.82,101.37599999999999,1.7714285714285714,1.0,0.24285714285714285,0.2714285714285714,0.014285714285714285
353,66,6776.43,307.93,102.67318181818182,1.8863636363636365,1.0,0.3484848484848485,0.24242424242424243,0.015151515151515152
354,85,8966.57,276.05,105.4890588235294,1.8294117647058823,1.0,0.3176470588235294,0.23529411764705882,0.03529411764705882
355,80,6999.75,320.3,87.496875,1.9,1.0,0.3125,0.2875,0.0125
356,77,6904.24,373.11,89.66545454545454,1.8181818181818181,1.0,0.2727272727272727,0.2727272727272727,0.012987012987012988
357,90,8855.38,280.61,98.3931111111111,1.9833333333333334,1.0,0.28888888888888886,0.36666666666666664,0.011111111111111112
358,87,19891.5,2515.4,228.63793103448276,2.6724137931034484,1.0,0.632183908045977,0.41379310344827586,0.034482758620689655
359,80,7808.53,439.45,97.606625,1.825,1.0,0.3375,0.2125,0.025
360,80,7088.93,282.37,88.611625,2.14375,1.0,0.4125,0.35,0.0375
361,81,7659.0,292.86,94.55555555555556,1.9074074074074074,1.0,0.30864197530864196,0.2962962962962963,0.037037037037037035
362,73,15393.19,1340.23,210.86561643835617,2.684931506849315,1.0,0.547945205479452,0.4931506849315068,0.0410958904109589
363,79,7491.54,552.61,94.82962025316456,1.7911392405063291,1.0,0.34177215189873417,0.17721518987341772,0.0
364,87,11058.25,535.73,127.10632183908046,1.9080459770114941,1.0,0.3218390804597701,0.27586206896551724,0.022988505747126436
365,61,5635.6900000000005,261.22,92.38836065573771,1.8114754098360655,1.0,0.26229508196721313,0.2786885245901639,0.01639344262295082
366,87,9075.18,276.94,104.31241379310345,1.7586206896551724,1.0,0.2413793103448276,0.26436781609195403,0.034482758620689655
367,86,8824.03,415.12,102.605,1.8546511627906976,1.0,0.32558139534883723,0.2441860465116279,0.011627906976744186
368,71,7248.72,289.52,102.09464788732394,1.9507042253521127,1.0,0.39436619718309857,0.23943661971830985,0.014084507042253521
369,68,7662.22,363.19,112.67970588235295,1.9485294117647058,1.0,0.3235294117647059,0.3088235294117647,0.04411764705882353
370,68,14363.53,2532.21,211.2283823529412,2.573529411764706,1.0,0.45588235294117646,0.5147058823529411,0.04411764705882353
371,72,7081.21,342.36,98.35013888888889,1.7083333333333333,1.0,0.2222222222222222,0.25,0.05555555555555555
372,76,7356.57,311.44,96.79697368421053,2.1447368421052633,1.0,0.4342105263157895,0.32894736842105265,0.05263157894736842
373,86,8060.24,440.93,93.72372093023256,2.011627906976744,1.0,0.3953488372093023,0.27906976744186046,0.023255813953488372
374,67,6180.1,293.1,92.2402985074627,1.9850746268656716,1.0,0.3582089552238806,0.29850746268656714,0.029850746268656716
375,79,7012.0,306.07,88.75949367088607,1.8544303797468353,1.0,0.3291139240506329,0.24050632911392406,0.0379746835443038
376,92,10183.66,319.69,110.69195652173913,1.8641304347826086,1.0,0.2826086956521739,0.29347826086956524,0.0
377,94,9656.25,335.16,102.72606382978724,2.132978723404255,1.0,0.43617021276595747,0.3191489361702128,0.02127659574468085
378,79,8911.75,563.95,112.80696202531645,1.981012658227848,1.0,0.43037974683544306,0.21518987341772153,0.02531645569620253
379,67,7413.32,357.17,110.6465671641791,1.873134328358209,1.0,0.31343283582089554,0.26865671641791045,0.029850746268656716
380,89,8331.34,370.68,93.61056179775281,1.9775280898876404,1.0,0.3258426966292135,0.3258426966292135,0.033707865168539325
381,78,7211.5,303.57,92.4551282051282,1.8846153846153846,1.0,0.3076923076923077,0.28205128205128205,0.02564102564102564
382,97,9563.84,259.24,98.59628865979381,1.9123711340206186,1.0,0.36082474226804123,0.24742268041237114,0.010309278350515464
383,79,26625.710000000003,4308.1,337.0343037974684,2.588607594936709,1.0,0.4936708860759494,0.4050632911392405,0.012658227848101266
384,87,8823.9,366.03,101.42413793103448,1.896551724137931,1.0,0.3333333333333333,0.26436781609195403,0.034482758620689655
385,89,8164.82,271.31,91.73955056179776,2.0112359550561796,1.0,0.3707865168539326,0.30337078651685395,0.02247191011235955
386,85,9169.99,283.33,107.88223529411765,1.8647058823529412,1.0,0.25882352941176473,0.3176470588235294,0.011764705882352941
387,78,6566.06,314.07,84.18025641025642,2.0,1.0,0.28205128205128205,0.38461538461538464,0.038461538461538464
388,84,8392.58,293.38,99.91166666666666,2.0535714285714284,1.0,0.27380952380952384,0.42857142857142855,0.011904761904761904
389,76,8654.369999999999,427.43,113.8732894736842,1.986842105263158,1.0,0.3684210526315789,0.2894736842105263,0.013157894736842105
390,88,7859.45,420.53,89.31193181818182,1.8011363636363635,1.0,0.26136363636363635,0.2727272727272727,0.0
391,81,8333.97,317.65,102.88851851851851,1.9444444444444444,1.0,0.4074074074074074,0.2222222222222222,0.012345679012345678
392,74,7230.8,323.53,97.71351351351352,1.8108108108108107,1.0,0.21621621621621623,0.32432432432432434,0.04054054054054054
393,86,7917.3,290.35,92.06162790697675,1.994186046511628,1.0,0.3488372093023256,0.313953488372093,0.023255813953488372
394,92,9566.41,333.39,103.98271739130435,1.8967391304347827,1.0,0.358695652173913,0.2391304347826087,0.021739130434782608
395,84,8700.68,379.34,103.5795238095238,2.0357142857142856,1.0,0.3333333333333333,0.35714285714285715,0.023809523809523808
396,69,5850.03,451.91,84.78304347826086,1.891304347826087,1.0,0.2753623188405797,0.3188405797101449,0.014492753623188406
397,65,7056.8,369.16,108.56615384615385,2.0153846153846153,1.0,0.36923076923076925,0.3076923076923077,0.015384615384615385
398,84,6965.29,298.46,82.92011904761905,1.7321428571428572,1.0,0.19047619047619047,0.2976190476190476,0.023809523809523808
399,80,7739.19,292.45,96.739875,2.05,1.0,0.325,0.375,0.0375
400,89,8748.34,313.31,98.29595505617978,1.8258426966292134,1.0,0.25842696629213485,0.29213483146067415,0.0
401,82,7830.49,394.11,95.49378048780487,2.042682926829268,1.0,0.3780487804878049,0.3170731707317073,0.024390243902439025
402,79,8269.32,376.71,104.67493670886076,2.0253164556962027,1.0,0.4050632911392405,0.27848101265822783,0.02531645569620253
403,91,8550.83,360.09,93.96516483516483,2.17032967032967,1.0,0.4175824175824176,0.3626373626373626,0.02197802197802198
404,86,8284.86,375.75,96.33558139534884,1.8895348837209303,1.0,0.32558139534883723,0.26744186046511625,0.011627906976744186
405,75,7097.0199999999995,305.65,94.62693333333333,1.94,1.0,0.38666666666666666,0.24,0.02666666666666667
406,74,7764.23,323.69,104.92202702702703,2.175675675675676,1.0,0.36486486486486486,0.4189189189189189,0.02702702702702703
407,71,8088.31,360.28,113.91985915492958,2.056338028169014,1.0,0.36619718309859156,0.3380281690140845,0.028169014084507043
408,89,9989.78,413.81,112.24471910112361,2.0112359550561796,1.0,0.34831460674157305,0.3258426966292135,0.011235955056179775
409,75,7887.83,450.43,105.17106666666666,1.86,1.0,0.21333333333333335,0.36,0.0
410,81,7494.38,409.64,92.5232098765432,1.7222222222222223,1.0,0.2716049382716049,0.20987654320987653,0.012345679012345678
411,78,8632.36,480.62,110.67128205128206,1.8076923076923077,1.0,0.358974358974359,0.1794871794871795,0.0
412,75,7556.96,333.32,100.75946666666667,1.8,1.0,0.29333333333333333,0.24,0.05333333333333334
413,99,9668.37,248.55,97.66030303030304,1.9393939393939394,1.0,0.3333333333333333,0.29292929292929293,0.010101010101010102
414,88,10011.48,420.51,113.76681818181818,2.0738636363636362,1.0,0.375,0.3409090909090909,0.011363636363636364
415,92,8608.34,390.56,93.56891304347826,1.9293478260869565,1.0,0.2608695652173913,0.358695652173913,0.021739130434782608
416,81,7509.21,385.6,92.7062962962963,1.9444444444444444,1.0,0.3950617283950617,0.2345679012345679,0.0
417,65,6105.84,321.81,93.936,1.9,1.0,0.4,0.2,0.0
418,81,8545.29,359.79,105.49740740740742,1.9444444444444444,1.0,0.30864197530864196,0.32098765432098764,0.024691358024691357
419,81,7965.25,348.32,98.33641975308642,1.8888888888888888,1.0,0.2839506172839506,0.30864197530864196,0.0
420,89,9226.73,315.13,103.67112359550562,1.9438202247191012,1.0,0.33707865168539325,0.29213483146067415,0.0
421,79,6890.55,280.03,87.22215189873418,2.0443037974683542,1.0,0.4177215189873418,0.27848101265822783,0.0379746835443038
422,70,7019.82,370.92,100.28314285714285,1.792857142857143,1.0,0.32857142857142857,0.2,0.014285714285714285
423,92,9525.97,320.74,103.54315217391304,1.8315217391304348,1.0,0.2608695652173913,0.29347826086956524,0.03260869565217391
424,80,7999.3,286.14,99.99125000000001,1.91875,1.0,0.3,0.3125,0.0
425,79,8110.95,345.46,102.67025316455695,1.8354430379746836,1.0,0.3670886075949367,0.189873417721519,0.0
426,82,7954.47,357.31,97.00573170731708,1.8597560975609757,1.0,0.2926829268292683,0.2804878048780488,0.024390243902439025
427,67,6781.21,306.75,101.21208955223881,1.9402985074626866,1.0,0.3880597014925373,0.23880597014925373,0.0
428,63,5587.13,280.08,88.68460317460318,1.7619047619047619,1.0,0.2857142857142857,0.2222222222222222,0.0
429,74,8074.11,316.95,109.1095945945946,1.912162162162162,1.0,0.3108108108108108,0.2972972972972973,0.02702702702702703
430,73,6906.17,345.09,94.60506849315068,1.8013698630136987,1.0,0.3013698630136986,0.2328767123287671,0.0273972602739726
431,78,7821.68,280.11,100.27794871794872,2.0,1.0,0.32051282051282054,0.34615384615384615,0.02564102564102564
432,73,7864.77,423.38,107.73657534246576,1.904109589041096,1.0,0.3424657534246575,0.2602739726027397,0.0
433,92,9491.3,336.75,103.16630434782608,1.8641304347826086,1.0,0.2826086956521739,0.29347826086956524,0.021739130434782608
434,105,11489.02,377.46,109.4192380952381,1.8857142857142857,1.0,0.38095238095238093,0.20952380952380953,0.009523809523809525
435,86,7736.48,279.2,89.95906976744186,1.994186046511628,1.0,0.38372093023255816,0.27906976744186046,0.05813953488372093
436,89,8537.47,282.19,95.92662921348314,2.0280898876404496,1.0,0.33707865168539325,0.34831460674157305,0.0
437,79,8929.86,406.71,113.03620253164557,1.8924050632911393,1.0,0.3670886075949367,0.22784810126582278,0.02531645569620253
438,90,9409.67,406.69,104.5518888888889,1.85,1.0,0.3333333333333333,0.23333333333333334,0.011111111111111112
439,83,8926.64,437.93,107.54987951807229,2.13855421686747,1.0,0.3614457831325301,0.39759036144578314,0.024096385542168676
440,71,7412.05,335.81,104.39507042253521,1.823943661971831,1.0,0.30985915492957744,0.23943661971830985,0.04225352112676056
441,79,8242.45,396.99,104.33481012658228,2.1012658227848102,1.0,0.43037974683544306,0.3037974683544304,0.0
442,75,7335.97,327.32,97.81293333333333,1.78,1.0,0.26666666666666666,0.25333333333333335,0.013333333333333334
443,89,8816.97,325.98,99.06707865168539,1.8932584269662922,1.0,0.3146067415730337,0.2808988764044944,0.0
444,94,8787.21,461.03,93.4809574468085,2.0691489361702127,1.0,0.3829787234042553,0.32978723404255317,0.02127659574468085
445,97,9818.96,344.8,101.22639175257731,1.8195876288659794,1.0,0.23711340206185566,0.30927835051546393,0.030927835051546393
446,89,8389.58,292.63,94.26494382022472,2.0280898876404496,1.0,0.30337078651685395,0.38202247191011235,0.0
447,79,7331.91,391.79,92.80898734177215,1.9493670886075949,1.0,0.34177215189873417,0.2911392405063291,0.02531645569620253
448,79,7287.85,278.99,92.25126582278482,2.1392405063291138,1.0,0.35443037974683544,0.4050632911392405,0.0379746835443038
449,78,8722.32,428.56,111.82461538461538,1.8269230769230769,1.0,0.2692307692307692,0.28205128205128205,0.02564102564102564
450,100,10096.22,365.83,100.9622,1.81,1.0,0.3,0.24,0.05
451,68,7198.79,290.98,105.8645588235294,1.838235294117647,1.0,0.36764705882352944,0.19117647058823528,0.07352941176470588
452,89,9525.48,499.47,107.02786516853932,1.8595505617977528,1.0,0.34831460674157305,0.2247191011235955,0.02247191011235955
453,79,9532.68,337.06,120.66683544303798,1.7215189873417722,1.0,0.26582278481012656,0.21518987341772153,0.02531645569620253
454,73,7304.94,401.56,100.0676712328767,1.9657534246575343,1.0,0.3835616438356164,0.2602739726027397,0.0136986301369863
455,73,16658.920000000002,1965.97,228.20438356164385,2.315068493150685,1.0,0.3972602739726027,0.4246575342465753,0.0273972602739726
456,97,8894.05,256.47,91.69123711340205,2.0670103092783507,1.0,0.38144329896907214,0.32989690721649484,0.030927835051546393
457,87,7974.77,401.18,91.66402298850575,1.9137931034482758,1.0,0.3103448275862069,0.2988505747126437,0.04597701149425287
458,81,8520.73,305.7,105.19419753086419,1.8333333333333333,1.0,0.35802469135802467,0.19753086419753085,0.024691358024691357
459,93,8934.61,393.05,96.07107526881721,2.0161290322580645,1.0,0.3118279569892473,0.3655913978494624,0.03225806451612903
460,78,7710.64,281.71,98.85435897435897,2.0,1.0,0.3717948717948718,0.2948717948717949,0.01282051282051282
461,95,8580.57,299.33,90.3217894736842,1.9947368421052631,1.0,0.3473684210526316,0.3157894736842105,0.021052631578947368
462,87,8556.33,367.96,98.34862068965518,2.0172413793103448,1.0,0.3563218390804598,0.3218390804597701,0.011494252873563218
463,78,7905.12,387.64,101.34769230769231,1.7307692307692308,1.0,0.24358974358974358,0.24358974358974358,0.02564102564102564
464,89,10435.83,413.52,117.25651685393258,2.0112359550561796,1.0,0.38202247191011235,0.29213483146067415,0.033707865168539325
465,75,7772.98,370.81,103.63973333333333,1.96,1.0,0.25333333333333335,0.38666666666666666,0.02666666666666667
466,97,9641.35,294.64,99.39536082474227,1.8969072164948453,1.0,0.3711340206185567,0.2268041237113402,0.0
467,65,6523.0,418.6,100.35384615384615,1.9,1.0,0.3230769230769231,0.27692307692307694,0.015384615384615385
468,85,9632.31,590.14,113.32129411764706,1.8411764705882352,1.0,0.25882352941176473,0.29411764705882354,0.0
469,84,9513.35,769.77,113.25416666666668,1.9761904761904763,1.0,0.38095238095238093,0.2619047619047619,0.023809523809523808
470,67,6101.89,241.23,91.07298507462687,1.962686567164179,1.0,0.373134328358209,0.26865671641791045,0.029850746268656716
471,68,6744.77,500.07,99.18779411764706,1.8529411764705883,1.0,0.29411764705882354,0.2647058823529412,0.014705882352941176
472,96,8561.13,286.63,89.17843749999999,1.9375,1.0,0.3333333333333333,0.2916666666666667,0.052083333333333336
473,92,10267.01,359.57,111.5979347826087,1.8315217391304348,1.0,0.30434782608695654,0.25,0.010869565217391304
474,81,14353.29,1235.17,177.20111111111112,2.54320987654321,1.0,0.4567901234567901,0.5308641975308642,0.0
475,88,8005.78,295.95,90.97477272727272,1.75,1.0,0.3181818181818182,0.18181818181818182,0.03409090909090909
476,86,8780.2,432.41,102.09534883720931,2.0290697674418605,1.0,0.4069767441860465,0.27906976744186046,0.023255813953488372
477,90,17007.46,1488.21,188.97177777777776,2.433333333333333,1.0,0.45555555555555555,0.43333333333333335,0.011111111111111112
